Datum,Marktwert
2019-11-18,1406230000
2019-11-19,1389390000
2019-11-20,1397110000
2019-11-21,1374670000
2019-11-22,1376600000
2019-11-23,1374560000
2019-11-24,1388020000
2019-11-25,1391970000
2019-11-26,1382140000
2019-11-27,1401210000
2019-11-28,1391900000
2019-11-29,1397170000
2019-11-30,1394100000
2019-12-01,1411540000
2019-12-02,1407980000
2019-12-03,1422540000
2019-12-04,1412730000
2019-12-05,1423310000
2019-12-06,1402360000
2019-12-07,1422770000
2019-12-08,1421910000
2019-12-09,1438440000
2019-12-10,1440930000
2019-12-11,1427380000
2019-12-12,1446150000
2019-12-13,1436260000
2019-12-14,1452160000
2019-12-15,1453000000
2019-12-16,1477140000
2019-12-17,1478370000
2019-12-18,1472900000
2019-12-19,1502990000
2019-12-20,1508770000
2019-12-21,1505040000
2019-12-22,1521140000
2019-12-23,1526180000
2019-12-24,1528300000
2019-12-25,1543570000
2019-12-26,1542160000
2019-12-27,1553350000
2019-12-28,1544270000
2019-12-29,1562560000
2019-12-30,1568770000
2019-12-31,1550540000
2020-01-01,1553450000
2020-01-02,1542860000
2020-01-03,1550890000
2020-01-04,1538200000
2020-01-05,1547480000
2020-01-06,1531460000
2020-01-07,1546730000
2020-01-08,1538650000
2020-01-09,1552430000
2020-01-10,1546470000
2020-01-11,1554080000
2020-01-12,1531600000
2020-01-13,1529400000
2020-01-14,1535760000
2020-01-15,1517160000
2020-01-16,1522560000
2020-01-17,1500120000
2020-01-18,1514930000
2020-01-19,1505640000
2020-01-20,1518290000
2020-01-21,1511740000
2020-01-22,1522190000
2020-01-23,1509380000
2020-01-24,1505300000
2020-01-25,1523200000
2020-01-26,1523550000
2020-01-27,1534910000
2020-01-28,1528690000
2020-01-29,1537060000
2020-01-30,1522790000
2020-01-31,1534150000
2020-02-01,1555890000
2020-02-02,1543020000
2020-02-03,1558220000
2020-02-04,1551470000
2020-02-05,1572620000
2020-02-06,1575520000
2020-02-07,1565990000
2020-02-08,1587880000
2020-02-09,1587280000
2020-02-10,1599740000
2020-02-11,1605420000
2020-02-12,1598700000
2020-02-13,1617110000
2020-02-14,1600500000
2020-02-15,1616040000
2020-02-16,1615250000
2020-02-17,1634960000
2020-02-18,1636410000
2020-02-19,1629870000
2020-02-20,1650740000
2020-02-21,1595300000
2020-02-22,1598050000
2020-02-23,1566460000
2020-02-24,1568870000
2020-02-25,1582840000
2020-02-26,1561620000
2020-02-27,1596290000
2020-02-28,1597610000
2020-02-29,1587290000
2020-03-01,1604610000
2020-03-02,1603450000
2020-03-03,1620710000
2020-03-04,1611710000
2020-03-05,1624220000
2020-03-06,1610440000
2020-03-07,1624110000
2020-03-08,1609930000
2020-03-09,1624320000
2020-03-10,1604000000
2020-03-11,1605350000
2020-03-12,1588730000
2020-03-13,1584900000
2020-03-14,1586640000
2020-03-15,1520480000
2020-03-16,1481720000
2020-03-17,1447800000
2020-03-18,1427170000
2020-03-19,1416240000
2020-03-20,1418810000
2020-03-21,1342160000
2020-03-22,1305590000
2020-03-23,1272770000
2020-03-24,1267930000
2020-03-25,1265430000
2020-03-26,1273080000
2020-03-27,1228650000
2020-03-28,1211270000
2020-03-29,1194930000
2020-03-30,1190330000
2020-03-31,1191010000
2020-04-01,1152590000
2020-04-02,1127570000
2020-04-03,1115680000
2020-04-04,1113680000
2020-04-05,1117460000
2020-04-06,1085740000
2020-04-07,1075040000
2020-04-08,1064680000
2020-04-09,1064080000
2020-04-10,1068920000
2020-04-11,1033970000
2020-04-12,1018300000
2020-04-13,1011910000
2020-04-14,1010570000
2020-04-15,1017330000
2020-04-16,1003260000
2020-04-17,1004150000
2020-04-18,993090000
2020-04-19,992220000
2020-04-20,992220000
2020-04-21,980970000
2020-04-22,980580000
2020-04-23,986560000
2020-04-24,964670000
2020-04-25,962770000
2020-04-26,961320000
2020-04-27,967170000
2020-04-28,945960000
2020-04-29,941510000
2020-04-30,940370000
2020-05-01,944580000
2020-05-02,918520000
2020-05-03,915710000
2020-05-04,918300000
2020-05-05,892860000
2020-05-06,889470000
2020-05-07,899260000
2020-05-08,901550000
2020-05-09,897080000
2020-05-10,904280000
2020-05-11,903400000
2020-05-12,913840000
2020-05-13,934720000
2020-05-14,965130000
2020-05-15,984160000
2020-05-16,993920000
2020-05-17,1009680000
2020-05-18,1019520000
2020-05-19,1023680000
2020-05-20,1017120000
2020-05-21,1056750000
2020-05-22,1073170000
2020-05-23,1086230000
2020-05-24,1102870000
2020-05-25,1117700000
2020-05-26,1126990000
2020-05-27,1134190000
2020-05-28,1135990000
2020-05-29,1124690000
2020-05-30,1172370000
2020-05-31,1193210000
2020-06-01,1216240000
2020-06-02,1234520000
2020-06-03,1247330000
2020-06-04,1252770000
2020-06-05,1244630000
2020-06-06,1244630000
2020-06-07,1303630000
2020-06-08,1326860000
2020-06-09,1346760000
2020-06-10,1352250000
2020-06-11,1339960000
2020-06-12,1377510000
2020-06-13,1398870000
2020-06-14,1425330000
2020-06-15,1425650000
2020-06-16,1494560000
2020-06-17,1503220000
2020-06-18,1521220000
2020-06-19,1551210000
2020-06-20,1551210000
2020-06-21,1621940000
2020-06-22,1665440000
2020-06-23,1725200000
2020-06-24,1775910000
2020-06-25,1805140000
2020-06-26,1847910000
2020-06-27,1847910000
2020-06-28,1558280000
2020-06-29,1434310000
2020-06-30,1442910000
2020-07-01,1436370000
2020-07-02,1441110000
2020-07-03,1406470000
2020-07-04,1390480000
2020-07-05,1390480000
2020-07-06,1362960000
2020-07-07,1500370000
2020-07-08,1580000000
2020-07-09,1637790000
2020-07-10,1692610000
2020-07-11,1733550000
2020-07-12,1779590000
2020-07-13,1784830000
2020-07-14,1834750000
2020-07-15,1769870000
2020-07-16,1819510000
2020-07-17,1822400000
2020-07-18,1866690000
2020-07-19,1833970000
2020-07-20,1874440000
2020-07-21,1866480000
2020-07-22,1899290000
