Datum;Marktwert;Spieler;Abgerufen_am
19.10.2024;5900000;F. Nmecha;19.06.2025
20.10.2024;5770000;F. Nmecha;19.06.2025
21.10.2024;5460000;F. Nmecha;19.06.2025
22.10.2024;5660000;F. Nmecha;19.06.2025
23.10.2024;5830000;F. Nmecha;19.06.2025
24.10.2024;5970000;F. Nmecha;19.06.2025
25.10.2024;6000000;F. Nmecha;19.06.2025
26.10.2024;6110000;F. Nmecha;19.06.2025
27.10.2024;6100000;F. Nmecha;19.06.2025
28.10.2024;6130000;F. Nmecha;19.06.2025
29.10.2024;6280000;F. Nmecha;19.06.2025
30.10.2024;6280000;F. Nmecha;19.06.2025
31.10.2024;6270000;F. Nmecha;19.06.2025
01.11.2024;6010000;F. Nmecha;19.06.2025
02.11.2024;6230000;F. Nmecha;19.06.2025
03.11.2024;6800000;F. Nmecha;19.06.2025
04.11.2024;7480000;F. Nmecha;19.06.2025
05.11.2024;7540000;F. Nmecha;19.06.2025
06.11.2024;7890000;F. Nmecha;19.06.2025
07.11.2024;8030000;F. Nmecha;19.06.2025
08.11.2024;8230000;F. Nmecha;19.06.2025
09.11.2024;8440000;F. Nmecha;19.06.2025
10.11.2024;8830000;F. Nmecha;19.06.2025
11.11.2024;8900000;F. Nmecha;19.06.2025
12.11.2024;8570000;F. Nmecha;19.06.2025
13.11.2024;8740000;F. Nmecha;19.06.2025
14.11.2024;8730000;F. Nmecha;19.06.2025
15.11.2024;8870000;F. Nmecha;19.06.2025
16.11.2024;8870000;F. Nmecha;19.06.2025
17.11.2024;8930000;F. Nmecha;19.06.2025
18.11.2024;9070000;F. Nmecha;19.06.2025
19.11.2024;8840000;F. Nmecha;19.06.2025
20.11.2024;8930000;F. Nmecha;19.06.2025
21.11.2024;8870000;F. Nmecha;19.06.2025
22.11.2024;8580000;F. Nmecha;19.06.2025
23.11.2024;8760000;F. Nmecha;19.06.2025
24.11.2024;10070000;F. Nmecha;19.06.2025
25.11.2024;10190000;F. Nmecha;19.06.2025
26.11.2024;10430000;F. Nmecha;19.06.2025
27.11.2024;10670000;F. Nmecha;19.06.2025
28.11.2024;10970000;F. Nmecha;19.06.2025
29.11.2024;11170000;F. Nmecha;19.06.2025
30.11.2024;11260000;F. Nmecha;19.06.2025
01.12.2024;11750000;F. Nmecha;19.06.2025
02.12.2024;12230000;F. Nmecha;19.06.2025
03.12.2024;12560000;F. Nmecha;19.06.2025
04.12.2024;12590000;F. Nmecha;19.06.2025
05.12.2024;12410000;F. Nmecha;19.06.2025
06.12.2024;13070000;F. Nmecha;19.06.2025
07.12.2024;13070000;F. Nmecha;19.06.2025
08.12.2024;13210000;F. Nmecha;19.06.2025
09.12.2024;13480000;F. Nmecha;19.06.2025
10.12.2024;13360000;F. Nmecha;19.06.2025
11.12.2024;13500000;F. Nmecha;19.06.2025
12.12.2024;13870000;F. Nmecha;19.06.2025
13.12.2024;13630000;F. Nmecha;19.06.2025
14.12.2024;14210000;F. Nmecha;19.06.2025
15.12.2024;13850000;F. Nmecha;19.06.2025
16.12.2024;13300000;F. Nmecha;19.06.2025
17.12.2024;13600000;F. Nmecha;19.06.2025
18.12.2024;12660000;F. Nmecha;19.06.2025
19.12.2024;12870000;F. Nmecha;19.06.2025
20.12.2024;12620000;F. Nmecha;19.06.2025
21.12.2024;12740000;F. Nmecha;19.06.2025
22.12.2024;12860000;F. Nmecha;19.06.2025
23.12.2024;12870000;F. Nmecha;19.06.2025
24.12.2024;12510000;F. Nmecha;19.06.2025
25.12.2024;12670000;F. Nmecha;19.06.2025
26.12.2024;11380000;F. Nmecha;19.06.2025
27.12.2024;10480000;F. Nmecha;19.06.2025
28.12.2024;10680000;F. Nmecha;19.06.2025
29.12.2024;10780000;F. Nmecha;19.06.2025
30.12.2024;10820000;F. Nmecha;19.06.2025
31.12.2024;11160000;F. Nmecha;19.06.2025
01.01.2025;11110000;F. Nmecha;19.06.2025
02.01.2025;11190000;F. Nmecha;19.06.2025
03.01.2025;11210000;F. Nmecha;19.06.2025
04.01.2025;11170000;F. Nmecha;19.06.2025
05.01.2025;11200000;F. Nmecha;19.06.2025
06.01.2025;11300000;F. Nmecha;19.06.2025
07.01.2025;11270000;F. Nmecha;19.06.2025
08.01.2025;11450000;F. Nmecha;19.06.2025
09.01.2025;11560000;F. Nmecha;19.06.2025
10.01.2025;11470000;F. Nmecha;19.06.2025
11.01.2025;10940000;F. Nmecha;19.06.2025
12.01.2025;10660000;F. Nmecha;19.06.2025
13.01.2025;10740000;F. Nmecha;19.06.2025
14.01.2025;11200000;F. Nmecha;19.06.2025
15.01.2025;10330000;F. Nmecha;19.06.2025
16.01.2025;9450000;F. Nmecha;19.06.2025
17.01.2025;8920000;F. Nmecha;19.06.2025
18.01.2025;9040000;F. Nmecha;19.06.2025
19.01.2025;9120000;F. Nmecha;19.06.2025
20.01.2025;8930000;F. Nmecha;19.06.2025
21.01.2025;9290000;F. Nmecha;19.06.2025
22.01.2025;9040000;F. Nmecha;19.06.2025
23.01.2025;9120000;F. Nmecha;19.06.2025
24.01.2025;9330000;F. Nmecha;19.06.2025
25.01.2025;9470000;F. Nmecha;19.06.2025
26.01.2025;8740000;F. Nmecha;19.06.2025
27.01.2025;8310000;F. Nmecha;19.06.2025
28.01.2025;7570000;F. Nmecha;19.06.2025
29.01.2025;6990000;F. Nmecha;19.06.2025
30.01.2025;6470000;F. Nmecha;19.06.2025
31.01.2025;6140000;F. Nmecha;19.06.2025
01.02.2025;5780000;F. Nmecha;19.06.2025
02.02.2025;5350000;F. Nmecha;19.06.2025
03.02.2025;5020000;F. Nmecha;19.06.2025
04.02.2025;4690000;F. Nmecha;19.06.2025
05.02.2025;4370000;F. Nmecha;19.06.2025
06.02.2025;4100000;F. Nmecha;19.06.2025
07.02.2025;3810000;F. Nmecha;19.06.2025
08.02.2025;3590000;F. Nmecha;19.06.2025
09.02.2025;3420000;F. Nmecha;19.06.2025
10.02.2025;3210000;F. Nmecha;19.06.2025
11.02.2025;3060000;F. Nmecha;19.06.2025
12.02.2025;3120000;F. Nmecha;19.06.2025
13.02.2025;3070000;F. Nmecha;19.06.2025
14.02.2025;3270000;F. Nmecha;19.06.2025
15.02.2025;3170000;F. Nmecha;19.06.2025
16.02.2025;3300000;F. Nmecha;19.06.2025
17.02.2025;3090000;F. Nmecha;19.06.2025
18.02.2025;3010000;F. Nmecha;19.06.2025
19.02.2025;2800000;F. Nmecha;19.06.2025
20.02.2025;3000000;F. Nmecha;19.06.2025
21.02.2025;2840000;F. Nmecha;19.06.2025
22.02.2025;2790000;F. Nmecha;19.06.2025
23.02.2025;2730000;F. Nmecha;19.06.2025
24.02.2025;2630000;F. Nmecha;19.06.2025
25.02.2025;2550000;F. Nmecha;19.06.2025
26.02.2025;2410000;F. Nmecha;19.06.2025
27.02.2025;2260000;F. Nmecha;19.06.2025
28.02.2025;2230000;F. Nmecha;19.06.2025
01.03.2025;2240000;F. Nmecha;19.06.2025
02.03.2025;2100000;F. Nmecha;19.06.2025
03.03.2025;2040000;F. Nmecha;19.06.2025
04.03.2025;2210000;F. Nmecha;19.06.2025
05.03.2025;2270000;F. Nmecha;19.06.2025
06.03.2025;2140000;F. Nmecha;19.06.2025
07.03.2025;2120000;F. Nmecha;19.06.2025
08.03.2025;2330000;F. Nmecha;19.06.2025
09.03.2025;2320000;F. Nmecha;19.06.2025
10.03.2025;2340000;F. Nmecha;19.06.2025
11.03.2025;2210000;F. Nmecha;19.06.2025
12.03.2025;2210000;F. Nmecha;19.06.2025
13.03.2025;2390000;F. Nmecha;19.06.2025
14.03.2025;2460000;F. Nmecha;19.06.2025
15.03.2025;2620000;F. Nmecha;19.06.2025
16.03.2025;2770000;F. Nmecha;19.06.2025
17.03.2025;3100000;F. Nmecha;19.06.2025
18.03.2025;3560000;F. Nmecha;19.06.2025
19.03.2025;3750000;F. Nmecha;19.06.2025
20.03.2025;3910000;F. Nmecha;19.06.2025
21.03.2025;4090000;F. Nmecha;19.06.2025
22.03.2025;4610000;F. Nmecha;19.06.2025
23.03.2025;4730000;F. Nmecha;19.06.2025
24.03.2025;4850000;F. Nmecha;19.06.2025
25.03.2025;4710000;F. Nmecha;19.06.2025
26.03.2025;4710000;F. Nmecha;19.06.2025
27.03.2025;4690000;F. Nmecha;19.06.2025
28.03.2025;4670000;F. Nmecha;19.06.2025
29.03.2025;5030000;F. Nmecha;19.06.2025
30.03.2025;5030000;F. Nmecha;19.06.2025
31.03.2025;5520000;F. Nmecha;19.06.2025
01.04.2025;5410000;F. Nmecha;19.06.2025
02.04.2025;5330000;F. Nmecha;19.06.2025
03.04.2025;5300000;F. Nmecha;19.06.2025
04.04.2025;5350000;F. Nmecha;19.06.2025
05.04.2025;4980000;F. Nmecha;19.06.2025
06.04.2025;5120000;F. Nmecha;19.06.2025
07.04.2025;5280000;F. Nmecha;19.06.2025
08.04.2025;5410000;F. Nmecha;19.06.2025
09.04.2025;5540000;F. Nmecha;19.06.2025
10.04.2025;5970000;F. Nmecha;19.06.2025
11.04.2025;6490000;F. Nmecha;19.06.2025
12.04.2025;6390000;F. Nmecha;19.06.2025
13.04.2025;6390000;F. Nmecha;19.06.2025
14.04.2025;6400000;F. Nmecha;19.06.2025
15.04.2025;6270000;F. Nmecha;19.06.2025
16.04.2025;6150000;F. Nmecha;19.06.2025
17.04.2025;6380000;F. Nmecha;19.06.2025
18.04.2025;6560000;F. Nmecha;19.06.2025
19.04.2025;6430000;F. Nmecha;19.06.2025
20.04.2025;6590000;F. Nmecha;19.06.2025
21.04.2025;7360000;F. Nmecha;19.06.2025
22.04.2025;7700000;F. Nmecha;19.06.2025
23.04.2025;8340000;F. Nmecha;19.06.2025
24.04.2025;8450000;F. Nmecha;19.06.2025
25.04.2025;9040000;F. Nmecha;19.06.2025
26.04.2025;9040000;F. Nmecha;19.06.2025
27.04.2025;9320000;F. Nmecha;19.06.2025
28.04.2025;9870000;F. Nmecha;19.06.2025
